,SKU,Date,Unit Sales,Dollar Sales
3479,50012011240,2015-10-08,3,23.97
3480,50012011240,2015-10-09,-3,-23.97
3481,50012011240,2015-10-10,5,39.95
3482,50012011240,2015-10-12,3,23.97
3483,50012011240,2015-10-13,3,23.97
3484,50012011240,2015-10-14,3,23.97
3485,50012011240,2015-10-16,4,31.96
3486,50012011240,2015-10-17,2,15.98
3487,50012011240,2015-10-19,3,23.97
3489,50012011240,2015-10-21,1,7.99
3490,50012011240,2015-10-22,2,15.98
3491,50012011240,2015-10-23,1,7.99
3492,50012011240,2015-10-24,1,7.99
3493,50012011240,2015-10-26,3,23.97
3494,50012011240,2015-10-27,1,7.99
3495,50012011240,2015-10-28,3,23.97
3496,50012011240,2015-10-29,2,15.98
3497,50012011240,2015-10-30,4,31.96
3498,50012011240,2015-10-31,3,23.97
3499,50012011240,2015-11-02,3,23.97
3502,50012011240,2015-11-04,3,23.97
3503,50012011240,2015-11-05,3,23.97
3504,50012011240,2015-11-06,8,63.92
3505,50012011240,2015-11-07,1,7.99
3506,50012011240,2015-11-09,2,15.98
3507,50012011240,2015-11-11,2,15.98
3508,50012011240,2015-11-12,3,23.97
3509,50012011240,2015-11-13,3,23.97
3510,50012011240,2015-11-14,2,15.98
3511,50012011240,2015-11-16,4,31.96
3512,50012011240,2015-11-17,1,7.99
3513,50012011240,2015-11-18,4,31.96
3514,50012011240,2015-11-19,2,15.98
3515,50012011240,2015-11-20,2,15.98
3516,50012011240,2015-11-21,-3,-23.97
3518,50012011240,2015-11-25,1,7.99
3519,50012011240,2015-11-26,5,39.95
3521,50012011240,2015-11-28,1,7.99
3522,50012011240,2015-11-30,2,15.98
3523,50012011240,2015-12-01,3,23.97
3524,50012011240,2015-12-02,3,23.97
3525,50012011240,2015-12-03,3,23.97
3526,50012011240,2015-12-04,1,7.99
3527,50012011240,2015-12-05,1,7.99
3528,50012011240,2015-12-07,2,15.98
3530,50012011240,2015-12-09,1,7.99
3531,50012011240,2015-12-10,5,39.95
3532,50012011240,2015-12-11,2,15.98
3533,50012011240,2015-12-12,1,7.99
3534,50012011240,2015-12-14,1,7.99
3535,50012011240,2015-12-15,4,31.96
3536,50012011240,2015-12-16,4,31.96
3537,50012011240,2015-12-17,3,23.97
3538,50012011240,2015-12-18,2,15.98
3539,50012011240,2015-12-19,1,7.99
3540,50012011240,2015-12-21,5,39.95
3541,50012011240,2015-12-22,3,23.97
3542,50012011240,2015-12-23,2,15.98
3543,50012011240,2015-12-24,2,15.98
3544,50012011240,2015-12-25,4,31.96
3545,50012011240,2015-12-26,6,47.94
3553,50012011240,2016-01-29,-3,-23.97
3554,50012011240,2016-02-03,2,15.98
3555,50012011240,2016-02-04,2,15.98
3556,50012011240,2016-02-05,4,31.96
3557,50012011240,2016-02-06,2,15.98
3558,50012011240,2016-02-08,2,15.98
3560,50012011240,2016-02-10,5,39.95
3561,50012011240,2016-02-11,1,7.99
3562,50012011240,2016-02-12,4,31.96
3563,50012011240,2016-02-13,4,31.96
3564,50012011240,2016-02-15,3,23.97
3565,50012011240,2016-02-16,1,7.99
3566,50012011240,2016-02-17,1,7.99
3567,50012011240,2016-02-18,3,23.97
3568,50012011240,2016-02-19,3,23.97
3569,50012011240,2016-02-20,1,7.99
3570,50012011240,2016-02-22,3,23.97
3571,50012011240,2016-02-23,5,39.95
3572,50012011240,2016-02-24,4,31.96
3573,50012011240,2016-02-25,2,15.98
3574,50012011240,2016-02-26,2,15.98
3575,50012011240,2016-02-27,2,15.98
3576,50012011240,2016-02-29,3,23.97
3577,50012011240,2016-03-01,3,23.97
3578,50012011240,2016-03-02,1,7.99
3579,50012011240,2016-03-04,3,23.97
3580,50012011240,2016-03-05,3,23.97
3581,50012011240,2016-03-07,2,15.98
3583,50012011240,2016-03-09,3,23.97
3584,50012011240,2016-03-10,4,31.96
3585,50012011240,2016-03-11,4,31.96
3586,50012011240,2016-03-12,5,39.95
3587,50012011240,2016-03-14,3,23.97
3588,50012011240,2016-03-15,2,15.98
3589,50012011240,2016-03-16,4,31.96
3590,50012011240,2016-03-17,1,7.99
3591,50012011240,2016-03-18,1,7.99
3592,50012011240,2016-03-19,4,31.96
3593,50012011240,2016-03-21,6,47.94
3594,50012011240,2016-03-22,2,15.98
3595,50012011240,2016-03-23,3,23.97
3596,50012011240,2016-03-24,-3,-23.97
3597,50012011240,2016-03-25,1,7.99
3598,50012011240,2016-03-26,1,7.99
3599,50012011240,2016-03-28,4,31.96
3600,50012011240,2016-03-30,2,15.98
3601,50012011240,2016-03-31,2,15.98
3602,50012011240,2016-04-01,1,7.99
3603,50012011240,2016-04-02,4,31.96
3604,50012011240,2016-04-04,1,7.99
3605,50012011240,2016-04-05,1,7.99
3606,50012011240,2016-04-07,1,7.99
3607,50012011240,2016-04-08,1,7.99
3608,50012011240,2016-04-09,2,15.98
3609,50012011240,2016-04-11,1,7.99
3610,50012011240,2016-04-12,4,31.96
3611,50012011240,2016-04-13,2,15.98
3612,50012011240,2016-04-16,5,39.95
3613,50012011240,2016-04-18,1,7.99
3614,50012011240,2016-04-19,1,7.99
3615,50012011240,2016-04-20,3,23.97
3616,50012011240,2016-04-23,2,15.98
3617,50012011240,2016-04-25,-3,-23.97
3618,50012011240,2016-04-27,3,23.97
3619,50012011240,2016-04-28,2,15.98
3620,50012011240,2016-04-29,2,15.98
3621,50012011240,2016-05-02,6,47.94
3622,50012011240,2016-05-04,3,23.97
3623,50012011240,2016-05-05,3,23.97
3624,50012011240,2016-05-06,3,23.97
3625,50012011240,2016-05-07,5,39.95
3626,50012011240,2016-05-09,2,15.98
3627,50012011240,2016-05-10,2,15.98
3628,50012011240,2016-05-11,3,23.97
3629,50012011240,2016-05-12,1,7.99
3630,50012011240,2016-05-13,-3,-23.97
3631,50012011240,2016-05-14,3,23.97
3632,50012011240,2016-05-16,2,15.98
3633,50012011240,2016-05-17,3,23.97
3634,50012011240,2016-05-18,1,7.99
3635,50012011240,2016-05-19,2,15.98
3636,50012011240,2016-05-20,5,39.95
3637,50012011240,2016-05-23,4,31.96
3638,50012011240,2016-05-24,6,47.94
3639,50012011240,2016-05-25,1,7.99
3640,50012011240,2016-05-26,1,7.99
3641,50012011240,2016-05-27,1,7.99
3642,50012011240,2016-05-28,2,15.98
3643,50012011240,2016-05-30,7,55.93
3644,50012011240,2016-05-31,4,31.96
3645,50012011240,2016-06-01,1,7.99
3646,50012011240,2016-06-02,4,31.96
3648,50012011240,2016-06-04,1,7.99
3649,50012011240,2016-06-06,2,15.98
3650,50012011240,2016-06-07,1,7.99
3651,50012011240,2016-06-08,3,23.97
3652,50012011240,2016-06-09,3,23.97
3653,50012011240,2016-06-10,1,7.99
3654,50012011240,2016-06-11,2,15.98
3655,50012011240,2016-06-13,6,47.94
3656,50012011240,2016-06-15,1,7.99
3657,50012011240,2016-06-16,2,15.98
3658,50012011240,2016-06-17,6,47.94
3659,50012011240,2016-06-20,3,23.97
3660,50012011240,2016-06-21,4,31.96
3661,50012011240,2016-06-24,1,7.99
3662,50012011240,2016-06-25,2,15.98
3663,50012011240,2016-06-27,3,23.97
3664,50012011240,2016-06-28,1,7.99
3665,50012011240,2016-06-29,2,15.98
3666,50012011240,2016-06-30,2,15.98
3667,50012011240,2016-07-01,4,31.96
3669,50012011240,2016-07-04,1,7.99
3670,50012011240,2016-07-05,2,15.98
3671,50012011240,2016-07-06,1,7.99
3672,50012011240,2016-07-07,2,15.98
3673,50012011240,2016-07-09,2,15.98
3674,50012011240,2016-07-12,2,15.98
3675,50012011240,2016-07-13,2,15.98
3676,50012011240,2016-07-14,3,23.97
3677,50012011240,2016-07-15,2,15.98
3678,50012011240,2016-07-16,1,7.99
3679,50012011240,2016-07-18,3,23.97
3680,50012011240,2016-07-19,1,7.99
3681,50012011240,2016-07-20,6,47.94
3682,50012011240,2016-07-21,2,15.98
3683,50012011240,2016-07-22,3,23.97
3684,50012011240,2016-07-23,2,15.98
3686,50012011240,2016-07-26,3,23.97
3687,50012011240,2016-07-27,1,7.99
3688,50012011240,2016-07-28,1,7.99
3689,50012011240,2016-07-29,3,23.97
3690,50012011240,2016-08-01,2,15.98
3691,50012011240,2016-08-02,1,7.99
3693,50012011240,2016-08-04,3,23.97
3694,50012011240,2016-08-05,1,7.99
3695,50012011240,2016-08-06,3,23.97
